"188008";"058";"              2"; 640; 43; 640; 640; 75; 62; 0; S; 1; 1
"188008";"059";"Total"; 1251; 69; 1251; 1251; 166; 72; 0; S; 1; 1
"188008";"059";"              1"; 756; 42; 756; 756; 166; 72; 0; S; 1; 1
"188008";"059";"              2"; 495; 27; 495; 495; 60; 54; 0; S; 1; 1
"188008";"60-69";"Total"; 9947; 593; 9947; 9947; 190; 150; 0; S; 1; 1
"188008";"60-69";"              1"; 5754; 369; 5754; 5754; 150; 138; 0; S; 1; 1
"188008";"60-69";"              2"; 4193; 224; 4193; 4193; 190; 114; 0; S; 1; 1
"188008";"060";"Total"; 1050; 71; 1050; 1050; 67; 60; 0; S; 1; 1
"188008";"060";"              1"; 549; 38; 549; 549; 67; 54; 0; S; 1; 1
"188008";"060";"              2"; 501; 33; 501; 501; 60; 53; 0; S; 1; 1
"188008";"061";"Total"; 1115; 61; 1115; 1115; 114; 84; 0; S; 1; 1
"188008";"061";"              1"; 580; 33; 580; 580; 84; 77; 0; S; 1; 1
"188008";"061";"              2"; 535; 28; 535; 535; 114; 60; 0; S; 1; 1
"188008";"062";"Total"; 1028; 61; 1028; 1028; 57; 56; 0; S; 1; 1
"188008";"062";"              1"; 464; 35; 464; 464; 39; 34; 0; S; 1; 1
"188008";"062";"              2"; 564; 26; 564; 564; 57; 56; 0; S; 1; 1
"188008";"063";"Total"; 1016; 56; 1016; 1016; 150; 85; 0; S; 1; 1
"188008";"063";"              1"; 584; 33; 584; 584; 150; 43; 0; S; 1; 1
"188008";"063";"              2"; 432; 23; 432; 432; 85; 45; 0; S; 1; 1
"188008";"064";"Total"; 882; 67; 882; 882; 113; 59; 0; S; 1; 1
"188008";"064";"              1"; 554; 45; 554; 554; 59; 36; 0; S; 1; 1
"188008";"064";"              2"; 328; 22; 328; 328; 113; 24; 0; S; 1; 1
"188008";"065";"Total"; 1331; 66; 1331; 1331; 190; 102; 0; S; 1; 1
"188008";"065";"              1"; 454; 35; 454; 454; 54; 40; 0; S; 1; 1
"188008";"065";"              2"; 877; 31; 877; 877; 190; 102; 0; S; 1; 1
"188008";"066";"Total"; 899; 51; 899; 899; 68; 65; 0; S; 1; 1
"188008";"066";"              1"; 621; 33; 621; 621; 68; 65; 0; S; 1; 1
"188008";"066";"              2"; 278; 18; 278; 278; 51; 42; 0; S; 1; 1
"188008";"067";"Total"; 1293; 67; 1293; 1293; 95; 83; 0; S; 1; 1
"188008";"067";"              1"; 884; 48; 884; 884; 95; 72; 0; S; 1; 1
"188008";"067";"              2"; 409; 19; 409; 409; 83; 63; 0; S; 1; 1
"188008";"068";"Total"; 690; 55; 690; 690; 67; 58; 0; S; 1; 1
"188008";"068";"              1"; 490; 38; 490; 490; 67; 57; 0; S; 1; 1
"188008";"068";"              2"; 200; 17; 200; 200; 58; 23; 0; S; 1; 1
"188008";"069";"Total"; 643; 38; 643; 643; 138; 106; 0; S; 1; 1
"188008";"069";"              1"; 574; 31; 574; 574; 138; 106; 0; S; 1; 1
"188008";"069";"              2"; 69; 7; 69; 69; 17; 16; 0; S; 1; 1
"188008";"70-79";"Total"; 5516; 305; 5516; 5516; 180; 152; 0; S; 1; 1
"188008";"70-79";"              1"; 3749; 211; 3749; 3749; 180; 132; 0; S; 1; 1
"188008";"70-79";"              2"; 1767; 94; 1767; 1767; 152; 113; 0; S; 1; 1
"188008";"070";"Total"; 966; 46; 966; 966; 180; 132; 0; S; 1; 1
"188008";"070";"              1"; 645; 29; 645; 645; 180; 132; 0; M; 1; 1
"188008";"070";"              2"; 321; 17; 321; 321; 38; 34; 0; M; 1; 1
"188008";"071";"Total"; 354; 29; 354; 354; 84; 36; 0; S; 1; 1
"188008";"071";"              1"; 237; 20; 237; 237; 84; 21; 0; M; 1; 1
"188008";"071";"              2"; 117; 9; 117; 117; 36; 28; 0; M; 1; 1
"188008";"072";"Total"; 670; 36; 670; 670; 152; 46; 0; S; 1; 1
"188008";"072";"              1"; 398; 28; 398; 398; 46; 38; 0; M; 1; 1
"188008";"072";"              2"; 272; 8; 272; 272; 152; 35; 0; U; 32; 32
"188008";"073";"Total"; 728; 40; 728; 728; 113; 70; 0; S; 1; 1
"188008";"073";"              1"; 437; 27; 437; 437; 70; 56; 0; S; 1; 1
"188008";"073";"              2"; 291; 13; 291; 291; 113; 42; 0; S; 1; 1
"188008";"074";"Total"; 599; 33; 599; 599; 95; 56; 0; S; 1; 1
"188008";"074";"              1"; 489; 26; 489; 489; 95; 56; 0; M; 1; 1
"188008";"074";"              2"; 110; 7; 110; 110; 39; 18; 0; M; 1; 1
"188008";"075";"Total"; 487; 28; 487; 487; 55; 54; 0; S; 1; 1
"188008";"075";"              1"; 308; 18; 308; 308; 54; 50; 0; M; 1; 1
"188008";"075";"              2"; 179; 10; 179; 179; 55; 32; 0; M; 1; 1
"188008";"076";"Total"; 337; 29; 337; 337; 39; 33; 0; S; 1; 1
"188008";"076";"              1"; 254; 23; 254; 254; 33; 24; 0; S; 1; 1
"188008";"076";"              2"; 83; 6; 83; 83; 39; 15; 0; S; 1; 1
"188008";"077";"Total"; 491; 22; 491; 491; 102; 91; 0; S; 1; 1
"188008";"077";"              1"; 370; 13; 370; 370; 102; 91; 0; M; 1; 1
"188008";"077";"              2"; 121; 9; 121; 121; 46; 24; 0; M; 1; 1
"188008";"078";"Total"; 555; 26; 555; 555; 90; 83; 0; S; 1; 1
"188008";"078";"              1"; 444; 19; 444; 444; 90; 83; 0; S; 1; 1
"188008";"078";"              2"; 111; 7; 111; 111; 34; 26; 0; S; 1; 1
"188008";"079";"Total"; 329; 16; 329; 329; 101; 98; 0; S; 1; 1
"188008";"079";"              1"; 167; 8; 167; 167; 101; 20; 0; U; 35; 35
"188008";"079";"              2"; 162; 8; 162; 162; 98; 17; 0; U; 34; 34
"188008";"80-89";"Total"; 2202; 136; 2202; 2202; 110; 96; 0; S; 1; 1
"188008";"80-89";"              1"; 1701; 101; 1701; 1701; 110; 96; 0; M; 1; 1
"188008";"80-89";"              2"; 501; 35; 501; 501; 54; 40; 0; M; 1; 1
"188008";"080";"Total"; 337; 17; 337; 337; 63; 54; 0; S; 1; 1
"188008";"080";"              1"; 208; 12; 208; 208; 63; 45; 0; S; 1; 1
"188008";"080";"              2"; 129; 5; 129; 129; 54; 40; 0; S; 1; 1
"188008";"081";"Total"; 287; 17; 287; 287; 96; 38; 0; S; 1; 1
"188008";"081";"              1"; 223; 10; 223; 223; 96; 38; 0; S; 1; 1
"188008";"081";"              2"; 64; 7; 64; 64; 18; 11; 0; S; 1; 1
"188008";"082";"Total"; 210; 14; 210; 210; 110; 16; 0; U; 10; 10
"188008";"082";"              1"; 164; 9; 164; 164; 110; 14; 0; U; 56; 56
"188008";"082";"              2"; 46; 5; 46; 46; 16; 11; 0; M; 1; 1
"188008";"083";"Total"; 207; 14; 207; 207; 36; 34; 0; S; 1; 1
"188008";"083";"              1"; 137; 12; 137; 137; 29; 25; 0; M; 1; 1
"188008";"083";"              2"; 70; 2; 70; 70; 36; 34; 0; U; 17.5; 17.5
"188008";"084";"Total"; 313; 19; 313; 313; 49; 37; 0; S; 1; 1
"188008";"084";"              1"; 241; 15; 241; 241; 49; 37; 0; M; 1; 1
"188008";"084";"              2"; 72; 4; 72; 72; 34; 28; 0; U; 5.5; 5.5
"188008";"085";"Total"; 184; 16; 184; 184; 37; 23; 0; M; 1; 1
"188008";"085";"              1"; 151; 12; 151; 151; 37; 23; 0; M; 1; 1
"188008";"085";"              2"; 33; 4; 33; 33; 15; 8; 0; S; 1; 1
"188008";"086";"Total"; 105; 8; 105; 105; 29; 21; 0; S; 1; 1
"188008";"086";"              1"; 66; 4; 66; 66; 29; 21; 0; S; 1; 1
"188008";"086";"              2"; 39; 4; 39; 39; 18; 12; 0; S; 1; 1
"188008";"087";"Total"; 220; 14; 220; 220; 36; 31; 0; S; 1; 1
"188008";"087";"              1"; 179; 11; 179; 179; 36; 31; 0; M; 1; 1
"188008";"087";"              2"; 41; 3; 41; 41; 30; 11; 0; U; 19; 19
"188008";"088";"Total"; 82; 6; 82; 82; 46; 12; 0; U; 10; 10
"188008";"088";"              1"; 82; 6; 82; 82; 46; 12; 0; U; 10; 10
"188008";"088";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"089";"Total"; 257; 11; 257; 257; 75; 63; 0; S; 1; 1
"188008";"089";"              1"; 250; 10; 250; 250; 75; 63; 0; M; 1; 1
"188008";"089";"              2"; 7; 1; 7; 7; 7; 0; 0; U; 6.9; 7
"188008";"90-99";"Total"; 431; 29; 431; 431; 84; 50; 0; M; 1; 1
"188008";"90-99";"              1"; 402; 25; 402; 402; 84; 50; 0; M; 1; 1
"188008";"90-99";"              2"; 29; 4; 29; 29; 10; 7; 0; M; 1; 1
"188008";"090";"Total"; 8; 1; 8; 8; 8; 0; 0; U; 7.9; 8
"188008";"090";"              1"; 8; 1; 8; 8; 8; 0; 0; U; 7.9; 8
"188008";"090";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"091";"Total"; 112; 7; 112; 112; 50; 33; 0; M; 1; 1
"188008";"091";"              1"; 99; 5; 99; 99; 50; 33; 0; U; 4.75; 4.75
"188008";"091";"              2"; 13; 2; 13; 13; 7; 6; 0; U; 3.25; 3.25
"188008";"092";"Total"; 63; 4; 63; 63; 37; 19; 0; U; 11; 11
"188008";"092";"              1"; 63; 4; 63; 63; 37; 19; 0; U; 11; 11
"188008";"092";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"093";"Total"; 93; 3; 93; 93; 84; 8; 0; U; 75; 75
"188008";"093";"              1"; 93; 3; 93; 93; 84; 8; 0; U; 75; 75
"188008";"093";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"094";"Total"; 89; 5; 89; 89; 39; 25; 0; S; 1; 1
"188008";"094";"              1"; 89; 5; 89; 89; 39; 25; 0; S; 1; 1
"188008";"094";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"095";"Total"; 8; 3; 8; 8; 6; 1; 0; U; 4; 4
"188008";"095";"              1"; 2; 2; 2; 2; 1; 1; 0; U; 1; 1
"188008";"095";"              2"; 6; 1; 6; 6; 6; 0; 0; U; 5.9; 6
"188008";"096";"Total"; 25; 2; 25; 25; 21; 4; 0; U; 17; 17
"188008";"096";"              1"; 25; 2; 25; 25; 21; 4; 0; U; 17; 17
"188008";"096";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"097";"Total"; 12; 1; 12; 12; 12; 0; 0; U; 11.9; 12
"188008";"097";"              1"; 12; 1; 12; 12; 12; 0; 0; U; 11.9; 12
"188008";"097";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"098";"Total"; 12; 2; 12; 12; 10; 2; 0; U; 8; 8
"188008";"098";"              1"; 2; 1; 2; 2; 2; 0; 0; U; 1.9; 2
"188008";"098";"              2"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188008";"099";"Total"; 9; 1; 9; 9; 9; 0; 0; U; 8.9; 9
"188008";"099";"              1"; 9; 1; 9; 9; 9; 0; 0; U; 8.9; 9
"188008";"099";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"100-";"Total"; 73; 5; 73; 73; 25; 20; 0; M; 1; 1
"188008";"100-";"              1"; 73; 5; 73; 73; 25; 20; 0; M; 1; 1
"188008";"100-";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"100";"Total"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188008";"100";"              1"; 10; 1; 10; 10; 10; 0; 0; U; 9.9; 10
"188008";"100";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"101";"Total"; 14; 1; 14; 14; 14; 0; 0; U; 13.9; 14
"188008";"101";"              1"; 14; 1; 14; 14; 14; 0; 0; U; 13.9; 14
"188008";"101";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"102";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"102";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"102";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"103";"Total"; 49; 3; 49; 49; 25; 20; 0; U; 7.25; 7.25
"188008";"103";"              1"; 49; 3; 49; 49; 25; 20; 0; U; 7.25; 7.25
"188008";"103";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"104";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"104";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"104";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"105";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"105";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"105";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"106";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"106";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"106";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"107";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"107";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"107";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"108";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"108";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"108";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"109";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"109";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188008";"109";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188013";"Total";"Total"; 172497; 10412; 172497; 172497; 401; 379; 0; S; 1; 1
"188013";"Total";"              1"; 85219; 5188; 85219; 85219; 401; 327; 0; S; 1; 1
"188013";"Total";"              2"; 87278; 5224; 87278; 87278; 379; 264; 0; S; 1; 1
"188013";"0-9";"Total"; 23972; 1475; 23972; 23972; 230; 168; 0; S; 1; 1
"188013";"0-9";"              1"; 5350; 339; 5350; 5350; 167; 142; 0; S; 1; 1
"188013";"0-9";"              2"; 18622; 1136; 18622; 18622; 230; 168; 0; S; 1; 1
"188013";"000";"Total"; 1408; 96; 1408; 1408; 61; 58; 0; S; 1; 1
"188013";"000";"              1"; 72; 7; 72; 72; 31; 16; 0; S; 1; 1
"188013";"000";"              2"; 1336; 89; 1336; 1336; 61; 58; 0; S; 1; 1
"188013";"001";"Total"; 2431; 155; 2431; 2431; 96; 79; 0; S; 1; 1
"188013";"001";"              1"; 83; 5; 83; 83; 28; 19; 0; S; 1; 1
"188013";"001";"              2"; 2348; 150; 2348; 2348; 96; 79; 0; S; 1; 1
"188013";"002";"Total"; 2993; 157; 2993; 2993; 168; 167; 0; S; 1; 1
"188013";"002";"              1"; 512; 19; 512; 512; 167; 63; 0; S; 1; 1
"188013";"002";"              2"; 2481; 138; 2481; 2481; 168; 144; 0; S; 1; 1
"188013";"003";"Total"; 2399; 147; 2399; 2399; 230; 76; 0; S; 1; 1
"188013";"003";"              1"; 326; 24; 326; 326; 39; 37; 0; S; 1; 1
"188013";"003";"              2"; 2073; 123; 2073; 2073; 230; 76; 0; S; 1; 1
"188013";"004";"Total"; 2319; 138; 2319; 2319; 105; 98; 0; S; 1; 1
"188013";"004";"              1"; 554; 37; 554; 554; 52; 48; 0; S; 1; 1
"188013";"004";"              2"; 1765; 101; 1765; 1765; 105; 98; 0; S; 1; 1
"188013";"005";"Total"; 2571; 161; 2571; 2571; 117; 98; 0; S; 1; 1
"188013";"005";"              1"; 703; 41; 703; 703; 98; 90; 0; S; 1; 1
"188013";"005";"              2"; 1868; 120; 1868; 1868; 117; 78; 0; S; 1; 1
"188013";"006";"Total"; 2326; 151; 2326; 2326; 99; 67; 0; S; 1; 1
"188013";"006";"              1"; 499; 42; 499; 499; 41; 33; 0; S; 1; 1
"188013";"006";"              2"; 1827; 109; 1827; 1827; 99; 67; 0; S; 1; 1
"188013";"007";"Total"; 2273; 153; 2273; 2273; 142; 125; 0; S; 1; 1
"188013";"007";"              1"; 688; 42; 688; 688; 142; 68; 0; S; 1; 1
"188013";"007";"              2"; 1585; 111; 1585; 1585; 125; 84; 0; S; 1; 1
"188013";"008";"Total"; 2880; 162; 2880; 2880; 139; 128; 0; S; 1; 1
"188013";"008";"              1"; 934; 58; 934; 934; 139; 79; 0; S; 1; 1
"188013";"008";"              2"; 1946; 104; 1946; 1946; 128; 78; 0; S; 1; 1
"188013";"009";"Total"; 2372; 155; 2372; 2372; 95; 85; 0; S; 1; 1
"188013";"009";"              1"; 979; 64; 979; 979; 60; 47; 0; S; 1; 1
"188013";"009";"              2"; 1393; 91; 1393; 1393; 95; 85; 0; S; 1; 1
"188013";"10-19";"Total"; 24069; 1435; 24069; 24069; 379; 201; 0; S; 1; 1
"188013";"10-19";"              1"; 12526; 793; 12526; 12526; 165; 139; 0; S; 1; 1
"188013";"10-19";"              2"; 11543; 642; 11543; 11543; 379; 201; 0; S; 1; 1
"188013";"010";"Total"; 2114; 150; 2114; 2114; 114; 73; 0; S; 1; 1
"188013";"010";"              1"; 796; 65; 796; 796; 73; 45; 0; S; 1; 1
"188013";"010";"              2"; 1318; 85; 1318; 1318; 114; 67; 0; S; 1; 1
"188013";"011";"Total"; 2452; 149; 2452; 2452; 139; 108; 0; S; 1; 1
"188013";"011";"              1"; 1336; 73; 1336; 1336; 139; 108; 0; S; 1; 1
"188013";"011";"              2"; 1116; 76; 1116; 1116; 81; 80; 0; S; 1; 1
"188013";"012";"Total"; 2788; 153; 2788; 2788; 113; 105; 0; S; 1; 1
"188013";"012";"              1"; 1373; 77; 1373; 1373; 105; 93; 0; S; 1; 1
"188013";"012";"              2"; 1415; 76; 1415; 1415; 113; 82; 0; S; 1; 1
"188013";"013";"Total"; 2674; 147; 2674; 2674; 379; 111; 0; S; 1; 1
"188013";"013";"              1"; 1168; 77; 1168; 1168; 111; 57; 0; S; 1; 1
"188013";"013";"              2"; 1506; 70; 1506; 1506; 379; 66; 0; S; 1; 1
"188013";"014";"Total"; 2375; 153; 2375; 2375; 74; 62; 0; S; 1; 1
"188013";"014";"              1"; 1465; 86; 1465; 1465; 74; 62; 0; S; 1; 1
"188013";"014";"              2"; 910; 67; 910; 910; 47; 45; 0; S; 1; 1
"188013";"015";"Total"; 2436; 140; 2436; 2436; 201; 77; 0; S; 1; 1
"188013";"015";"              1"; 1371; 79; 1371; 1371; 77; 68; 0; S; 1; 1
"188013";"015";"              2"; 1065; 61; 1065; 1065; 201; 76; 0; S; 1; 1
"188013";"016";"Total"; 2061; 140; 2061; 2061; 71; 70; 0; S; 1; 1
"188013";"016";"              1"; 977; 77; 977; 977; 52; 41; 0; S; 1; 1
"188013";"016";"              2"; 1084; 63; 1084; 1084; 71; 70; 0; S; 1; 1
"188013";"017";"Total"; 2657; 140; 2657; 2657; 198; 111; 0; S; 1; 1
"188013";"017";"              1"; 1435; 86; 1435; 1435; 111; 64; 0; S; 1; 1
"188013";"017";"              2"; 1222; 54; 1222; 1222; 198; 103; 0; S; 1; 1
"188013";"018";"Total"; 2311; 128; 2311; 2311; 165; 126; 0; S; 1; 1
"188013";"018";"              1"; 1258; 78; 1258; 1258; 165; 87; 0; S; 1; 1
"188013";"018";"              2"; 1053; 50; 1053; 1053; 126; 82; 0; S; 1; 1
"188013";"019";"Total"; 2201; 135; 2201; 2201; 104; 84; 0; S; 1; 1
"188013";"019";"              1"; 1347; 95; 1347; 1347; 52; 50; 0; S; 1; 1
"188013";"019";"              2"; 854; 40; 854; 854; 104; 84; 0; S; 1; 1
"188013";"20-29";"Total"; 18730; 1106; 18730; 18730; 327; 252; 0; M; 1; 1
"188013";"20-29";"              1"; 11190; 624; 11190; 11190; 327; 252; 0; S; 1; 1
"188013";"20-29";"              2"; 7540; 482; 7540; 7540; 173; 142; 0; M; 1; 1
"188013";"020";"Total"; 1975; 111; 1975; 1975; 174; 110; 0; M; 1; 1
"188013";"020";"              1"; 1574; 80; 1574; 1574; 174; 110; 0; S; 1; 1
"188013";"020";"              2"; 401; 31; 401; 401; 62; 37; 0; M; 1; 1
"188013";"021";"Total"; 2053; 110; 2053; 2053; 252; 135; 0; S; 1; 1
"188013";"021";"              1"; 1560; 77; 1560; 1560; 252; 124; 0; S; 1; 1
"188013";"021";"              2"; 493; 33; 493; 493; 135; 65; 0; S; 1; 1
"188013";"022";"Total"; 2095; 124; 2095; 2095; 173; 92; 0; S; 1; 1
"188013";"022";"              1"; 1155; 74; 1155; 1155; 88; 80; 0; S; 1; 1
"188013";"022";"              2"; 940; 50; 940; 940; 173; 92; 0; S; 1; 1
"188013";"023";"Total"; 1949; 107; 1949; 1949; 327; 106; 0; S; 1; 1
"188013";"023";"              1"; 1375; 73; 1375; 1375; 327; 106; 0; S; 1; 1
"188013";"023";"              2"; 574; 34; 574; 574; 43; 41; 0; S; 1; 1
"188013";"024";"Total"; 1995; 115; 1995; 1995; 97; 94; 0; S; 1; 1
"188013";"024";"              1"; 1518; 78; 1518; 1518; 97; 94; 0; S; 1; 1
"188013";"024";"              2"; 477; 37; 477; 477; 36; 35; 0; S; 1; 1
"188013";"025";"Total"; 1686; 104; 1686; 1686; 118; 110; 0; S; 1; 1
"188013";"025";"              1"; 954; 54; 954; 954; 110; 77; 0; S; 1; 1
"188013";"025";"              2"; 732; 50; 732; 732; 118; 63; 0; S; 1; 1
"188013";"026";"Total"; 1880; 101; 1880; 1880; 168; 142; 0; S; 1; 1
"188013";"026";"              1"; 977; 53; 977; 977; 168; 137; 0; S; 1; 1
"188013";"026";"              2"; 903; 48; 903; 903; 142; 112; 0; S; 1; 1
"188013";"027";"Total"; 1765; 108; 1765; 1765; 138; 102; 0; S; 1; 1
"188013";"027";"              1"; 765; 47; 765; 765; 98; 67; 0; S; 1; 1
"188013";"027";"              2"; 1000; 61; 1000; 1000; 138; 102; 0; S; 1; 1
"188013";"028";"Total"; 1617; 107; 1617; 1617; 99; 93; 0; S; 1; 1
"188013";"028";"              1"; 737; 45; 737; 737; 99; 54; 0; S; 1; 1
"188013";"028";"              2"; 880; 62; 880; 880; 93; 62; 0; S; 1; 1
"188013";"029";"Total"; 1715; 119; 1715; 1715; 136; 93; 0; S; 1; 1
"188013";"029";"              1"; 575; 43; 575; 575; 69; 59; 0; S; 1; 1
"188013";"029";"              2"; 1140; 76; 1140; 1140; 136; 93; 0; S; 1; 1
"188013";"30-39";"Total"; 21226; 1291; 21226; 21226; 264; 211; 0; M; 1; 1
"188013";"30-39";"              1"; 7055; 467; 7055; 7055; 157; 118; 0; M; 1; 1
"188013";"30-39";"              2"; 14171; 824; 14171; 14171; 264; 211; 0; M; 1; 1
"188013";"030";"Total"; 1402; 91; 1402; 1402; 78; 56; 0; S; 1; 1
"188013";"030";"              1"; 324; 26; 324; 324; 43; 43; 0; S; 1; 1
"188013";"030";"              2"; 1078; 65; 1078; 1078; 78; 56; 0; S; 1; 1
"188013";"031";"Total"; 1761; 121; 1761; 1761; 110; 60; 0; S; 1; 1
"188013";"031";"              1"; 445; 37; 445; 445; 59; 31; 0; S; 1; 1
"188013";"031";"              2"; 1316; 84; 1316; 1316; 110; 60; 0; S; 1; 1
"188013";"032";"Total"; 2640; 133; 2640; 2640; 211; 178; 0; M; 1; 1
"188013";"032";"              1"; 644; 38; 644; 644; 96; 50; 0; M; 1; 1
"188013";"032";"              2"; 1996; 95; 1996; 1996; 211; 178; 0; M; 1; 1
"188013";"033";"Total"; 1459; 100; 1459; 1459; 101; 72; 0; S; 1; 1
"188013";"033";"              1"; 515; 32; 515; 515; 72; 68; 0; M; 1; 1
"188013";"033";"              2"; 944; 68; 944; 944; 101; 51; 0; M; 1; 1
"188013";"034";"Total"; 2662; 125; 2662; 2662; 264; 166; 0; M; 1; 1
"188013";"034";"              1"; 702; 43; 702; 702; 157; 47; 0; M; 1; 1
"188013";"034";"              2"; 1960; 82; 1960; 1960; 264; 166; 0; S; 1; 1
"188013";"035";"Total"; 1941; 131; 1941; 1941; 144; 73; 0; S; 1; 1
"188013";"035";"              1"; 510; 39; 510; 510; 45; 36; 0; S; 1; 1
"188013";"035";"              2"; 1431; 92; 1431; 1431; 144; 73; 0; S; 1; 1
"188013";"036";"Total"; 2129; 128; 2129; 2129; 104; 84; 0; S; 1; 1
"188013";"036";"              1"; 751; 44; 751; 751; 104; 63; 0; S; 1; 1
"188013";"036";"              2"; 1378; 84; 1378; 1378; 84; 73; 0; S; 1; 1
"188013";"037";"Total"; 2479; 165; 2479; 2479; 93; 86; 0; S; 1; 1
"188013";"037";"              1"; 1386; 82; 1386; 1386; 80; 65; 0; S; 1; 1
"188013";"037";"              2"; 1093; 83; 1093; 1093; 93; 86; 0; S; 1; 1
"188013";"038";"Total"; 2395; 136; 2395; 2395; 190; 141; 0; S; 1; 1
"188013";"038";"              1"; 1043; 64; 1043; 1043; 118; 99; 0; S; 1; 1
"188013";"038";"              2"; 1352; 72; 1352; 1352; 190; 141; 0; S; 1; 1
"188013";"039";"Total"; 2358; 161; 2358; 2358; 187; 92; 0; S; 1; 1
"188013";"039";"              1"; 735; 62; 735; 735; 47; 35; 0; S; 1; 1
"188013";"039";"              2"; 1623; 99; 1623; 1623; 187; 92; 0; S; 1; 1
"188013";"40-49";"Total"; 26119; 1586; 26119; 26119; 227; 175; 0; S; 1; 1
"188013";"40-49";"              1"; 14855; 871; 14855; 14855; 227; 175; 0; S; 1; 1
"188013";"40-49";"              2"; 11264; 715; 11264; 11264; 148; 145; 0; S; 1; 1
"188013";"040";"Total"; 2393; 153; 2393; 2393; 143; 137; 0; S; 1; 1
"188013";"040";"              1"; 1366; 80; 1366; 1366; 143; 137; 0; S; 1; 1
"188013";"040";"              2"; 1027; 73; 1027; 1027; 79; 61; 0; S; 1; 1
"188013";"041";"Total"; 2554; 143; 2554; 2554; 227; 113; 0; S; 1; 1
"188013";"041";"              1"; 1668; 84; 1668; 1668; 227; 113; 0; S; 1; 1
"188013";"041";"              2"; 886; 59; 886; 886; 67; 65; 0; S; 1; 1
"188013";"042";"Total"; 3189; 177; 3189; 3189; 145; 133; 0; S; 1; 1
"188013";"042";"              1"; 1573; 90; 1573; 1573; 133; 84; 0; S; 1; 1
"188013";"042";"              2"; 1616; 87; 1616; 1616; 145; 63; 0; S; 1; 1
"188013";"043";"Total"; 2144; 133; 2144; 2144; 99; 66; 0; S; 1; 1
"188013";"043";"              1"; 1265; 79; 1265; 1265; 99; 66; 0; S; 1; 1
"188013";"043";"              2"; 879; 54; 879; 879; 64; 62; 0; S; 1; 1
